,word,freq,cfbetweenness,eigenvalue
3249,place,5,0.0029392475964295974,0.01119168767186997
1439,months,4,0.002937239192804403,0.008812798519036373
965,sana,2,0.0029366716366232,0.0018081098164336163
2212,sistema,3,0.002931988731364067,0.006505531565395865
1256,free,7,0.002926978879941369,0.014866402352092743
1974,medias,3,0.0029235531957859887,0.004589114841565355
3217,jeremy,2,0.002915373388486806,0.001820834816420136
2483,country,4,0.002913478423637814,0.007454692738046031
1120,tenia,4,0.002909821109483025,0.005214994551574691
1701,student,6,0.0029071680870807436,0.008524479142243179
1712,misinformation,4,0.0029022923072151703,0.007202521893188284
1294,whole,5,0.0028968235363441845,0.01152415320071022
1192,buat,6,0.002886684773721257,0.007494011848235033
715,tambien,4,0.0028827469481045847,0.007660130888900991
2862,habia,4,0.0028765934209833647,0.002963868571873852
2437,guedes,3,0.002876208174128072,0.0040031654434156344
566,fake,28,0.0028647722678169863,0.20326230575733562
4148,proteger,2,0.002861824082035926,0.0028257485409648826
30,saber,3,0.002855294185348843,0.005690650858012023
2978,dialogue,2,0.0028546708353020143,0.0018074500602909731
1668,tiempo,4,0.0028455782018436083,0.007602789151673833
1152,didnt,6,0.0028425632588380705,0.015287730344497975
1815,county,5,0.002841882321914653,0.008951533788873112
1472,tomorrow,5,0.0028354954170291707,0.005951471281774302
12,fucking,13,0.0028328271879891104,0.07837262985717632
10,shit,4,0.002828950658263429,0.007845209798007523
1253,across,4,0.002817100732651675,0.007388626855136914
946,moral,4,0.002816755637573,0.009599050711032904
1093,give,7,0.0028128643172452214,0.01099038939135812
4359,fazer,2,0.0028123323496024276,0.0029224005322627373
161,wont,4,0.002806560822995427,0.006199773554882286
3864,late,4,0.0028043534688174327,0.00767170456822716
1492,emergency,8,0.0028010622973435565,0.014005011695117928
1230,hour,7,0.00279131390398023,0.01433071179303889
1469,quarantine,6,0.00278844416570024,0.011543973600767057
907,advice,5,0.0027819444089300744,0.00847397699508902
2646,gratis,4,0.0027795957209724048,0.004240159268492992
1572,ohio,6,0.002779509366740195,0.011570172984660258
2255,universal,2,0.002771511112136704,0.001957851310658384
2534,always,4,0.0027706128958583254,0.005761408536989248
4398,vez,3,0.0027691746658832206,0.002877162243060137
1440,longer,5,0.0027691266418075956,0.008137779700928431
146,latina,3,0.002768480275452951,0.005749153723669459
362,someone,4,0.0027655956393440382,0.006254136875975134
2339,high,6,0.002763801111230079,0.011136020520207776
2236,ii,6,0.0027524593223246124,0.009860462018995564
1493,next,7,0.0027421779183867236,0.010270390714790323
3134,novel,4,0.0027409870631455568,0.014113654522984319
1272,personal,2,0.0027400342038803316,0.003124060765160573
833,bills,5,0.002738160602165601,0.007336482209321974
898,virtual,4,0.002732987656657986,0.004532391037289803
2524,protection,4,0.0027240852625381768,0.006620559902249317
3496,meanwhile,3,0.0027100239862133113,0.0043148058194765115
4238,jobs,3,0.002707483788796772,0.005785706365828099
2210,nuevo,4,0.0027019757581493516,0.008200736410367447
1681,avisar,2,0.002700943223502843,0.004150802752600086
56,close,4,0.0026985543852898345,0.004559241326576458
1911,monday,4,0.002688916613450947,0.007798596095287497
1227,announced,6,0.002688577657396686,0.013508947341620878
704,never,4,0.0026712605814794605,0.008231454825236295
4980,agora,2,0.00266803767158529,0.004123147983555345
241,put,3,0.0026670310993794286,0.006607436423931687
960,patients,6,0.0026658647221993914,0.013963763196410022
3278,evitar,3,0.002664479299161752,0.006359179387495228
2780,sd,2,0.00265825377217384,0.003198951842924178
163,yall,7,0.0026363753590553747,0.011847808376633196
3027,avec,3,0.0026344908699137445,0.0006007336150929745
1205,sini,2,0.002633581416022979,0.002321055876892444
3337,wrong,3,0.0026331829029751634,0.004498710905324956
4323,cuti,3,0.0026273692619430836,0.004015896317875703
1458,soon,3,0.0026248926256708313,0.005456781861968795
656,española,3,0.0026191153439600995,0.002013523117639851
939,kill,5,0.0026099480297881333,0.011218877969962847
1221,lunes,2,0.002609194181573091,0.0035976179017133806
1255,feel,15,0.0026067945515422745,0.053878279543317004
2630,hilo,6,0.002605172070077998,0.008526064132351446
3115,bagi,2,0.0025975749659088204,0.0033132100129562403
1461,korea,2,0.0025969025038599927,0.0034598689318254563
4994,dê,2,0.002589869957558906,0.00457587664250523
478,cura,7,0.0025874852565336524,0.008524188864969216
2938,ini,6,0.0025767793202649577,0.00931332668102229
1957,makes,4,0.0025641065747353726,0.00947453757629113
4341,dalam,2,0.00256340514922927,0.0025329232071823952
2500,usar,2,0.0025585370864253673,0.002867875845775424
2173,person,4,0.0025535622999962627,0.009006745986848181
931,staying,7,0.0025510296553105938,0.023891424109540003
60,measures,4,0.002543225501006034,0.009538736392519547
1481,medios,4,0.0025322226699172933,0.004929178368465063
2333,macron,4,0.002520666893239556,0.006717141744385917
1785,remember,10,0.002516352556994081,0.012241175423041518
2188,epidemic,4,0.0025109201476984067,0.00831714790283806
1734,yok,2,0.002507932655828685,0.0022299789734454697
751,van,4,0.002506203761780517,0.0036695950993825784
225,business,4,0.002505059577124594,0.006482440512372803
758,started,6,0.002498149923178218,0.012150869382736497
285,parte,2,0.002496901440281914,0.002324949540155991
4724,gas,3,0.0024848966206236496,0.0027358804064509345
1669,acabo,2,0.002482639677851977,0.0012862830601835622
1749,quedateentucasa,2,0.002477153355468102,0.002934149070819389
5094,pro,2,0.002473338581201244,0.004344463484673303
2409,llevo,5,0.002471363066921446,0.006829261068578938
457,mayores,3,0.002463291905438899,0.00447659311204042
105,telefonoling,9,0.0024610491207327796,0.017007061822839595
1420,voice,2,0.002454207509792545,0.0028533270388788516
67,closed,17,0.0024540670437191124,0.04889942315436971
2118,harap,2,0.0024481431220423314,0.0013087061294487362
1404,response,5,0.0024467160782260453,0.010522672772272276
589,moratorium,3,0.002446189860659139,0.004447937144380818
2840,week,5,0.002445943555276422,0.014397315801242401
1639,centro,2,0.002444788289378294,0.0027172277406675312
184,avoid,15,0.0024439605519222807,0.07793227027735244
828,rep,4,0.0024360391642895087,0.0071310867539527275
822,esse,2,0.002434014015023019,0.002044197476434063
4367,seria,3,0.002431205249513015,0.005571258997675501
329,wuhan,5,0.002427751495431456,0.020376500038893627
603,officials,5,0.00242578063388479,0.009687181354509878
2099,‘,4,0.002424111626017221,0.009313208316545411
2684,plus,2,0.0024212044063434044,0.002800209087054592
2288,nak,3,0.002414753916977107,0.0037260604581470587
2357,emergencia,3,0.0024079291336994812,0.0033960276517651707
1699,already,5,0.0024070692382302888,0.007193333401551563
2377,else,4,0.002406555928564115,0.0036216408431175373
1584,satu,2,0.002400457263358218,0.002186630676872189
1575,nivel,2,0.002399697496536989,0.0019033323026150235
154,paper,5,0.002394188859726189,0.004081833060213542
632,mil,2,0.0023891799737193135,0.004689548581189163
1698,internet,6,0.0023840861804843316,0.008747587023813227
776,meeting,4,0.002378093842982272,0.002325843014090978
